playerID,playerID_trade,full_name,first_name,last_name,birth_date
00-0036092,LeweBr00,Brian Lewerke,Brian,Lewerke,1996-10-24
00-0032120,SterNe00,Neal Sterling,Neal,Sterling,1992-01-14
00-0032269,AndeHe00,Henry Anderson,Henry,Anderson,1991-08-03
00-0035729,CookRi00,Rishard Cook,Rishard,Cook,1997-06-25
00-0035142,AmadUg00,Ugo Amadi,Ugochukwu,Amadi,1997-05-16
00-0036700,ArchDa01,Daniel Archibong,Daniel,Archibong,1997-09-12
00-0040442,CoxxMa01,Marques Cox,Marques,Cox,1999-12-28
00-0029409,KendMy00,Mychal Kendricks,Marvin,Kendricks,1990-09-28
00-0036570,WillRo07,Rodarius Williams,Rodarius,Williams,1996-09-12
00-0037281,ClarDa02,Damone Clark,Damone,Clark,2000-06-28
00-0036375,RobeAm00,Amik Robertson,Amik,Robertson,1998-07-06
00-0036672,StuaGr00,Grant Stuard,Grant,Stuard,1998-10-15
00-0034844,BarkSa00,Saquon Barkley,Saquon,Barkley,1997-02-09
00-0035714,WilkMa00,Mazzi Wilkins,Mazzi,Wilkins,1995-10-12
00-0027322,NelsDa01,David Nelson,David,Nelson,1986-11-07
00-0032933,HamiAn01,Antonio Hamilton,Antonio,Hamilton,1993-01-24
00-0032454,KearJa00,Jayron Kearse,Jayron,Kearse,1994-02-11
00-0031808,,Isiah Ferguson,Isiah,Ferguson,1991-01-08
00-0029731,WhitFo00,Fozzy Whittaker,Foswhitt,Whittaker,1989-02-02
00-0039862,RakeEn00,Ennis Rakestraw Jr.,Ennis,Rakestraw,2002-06-05
00-0031665,ZennZa00,Zach Zenner,Zachary,Zenner,1991-09-13
00-0029853,AubrJo00,Josh Aubrey,Joshua,Aubrey,1991-04-09
00-0025504,RamiMa20,Manny Ramirez,Manuel,Ramirez,1983-02-19
00-0032829,WillFr05,Frankie Williams,Frankie,Williams,1993-03-28
00-0032196,FishJa00,Jake Fisher,Jake,Fisher,1993-04-23
00-0032106,MageCr00,Craig Mager,Craig,Mager,1992-06-11
00-0027680,WrigMa99,Major Wright,Major,Wright,1988-07-01
00-0035106,KeenJo00,John Keenoy,John,Keenoy,1997-02-26
00-0036797,EmmoBJ00,B.J. Emmons,B.J.,Emmons,1997-07-03
00-0030930,BoffCo00,Conor Boffeli,Conor,Boffeli,1991-08-29
00-0038776,LeexRi00,Ricky Lee,Ricky,Lee,1999-11-16
TAY476625,TaylKe02,Kent Taylor,Kent,Taylor,
00-0031588,DiggSt00,Stefon Diggs,Stefon,Diggs,1993-11-29
00-0040261,MascEa00,Easton Mascarenas-Arnold,Easton,Mascarenas-Arnold,2002-09-13
00-0034215,MataHe00,Hercules Mata'afa,Hercules,Mata'afa,1995-09-18
00-0035841,JoneBe03,Benito Jones,Benito,Jones,1997-11-27
00-0031281,HageRa00,Ra'Shede Hageman,Ra'Shede,Hageman,1990-08-08
00-0040766,McNaMa00,Mark McNamee,Mark,McNamee,1999-11-10
00-0039032,SpeaTy00,Tyjae Spears,Tyjae,Spears,2001-06-15
00-0039716,,Doug Nester,Doug,Nester,2000-08-07
00-0037092,PaulCh00,Chris Paul,Chris,Paul,1998-11-19
00-0032836,KeetBr00,Bryson Keeton,Bryson,Keeton,1993-02-24
00-0028570,BoggTa00,Taylor Boggs,Andrew,Boggs,1987-02-20
00-0036859,MorrJi00,Jimmy Morrissey,James,Morrissey,1998-06-09
00-0036393,TaylDa01,Davion Taylor,Davion,Taylor,1998-08-05
00-0040192,HancJo00,Jordan Hancock,Jordan,Hancock,2003-08-12
00-0036617,SamuAs00,Asante Samuel Jr.,Asante,Samuel,1999-10-03
00-0034357,OlivIs00,Isaiah Oliver,Isaiah,Oliver,1996-09-30
00-0035001,AsafGe00,George Asafo-Adjei,George,Asafo-Adjei,1997-01-12
WOR632160,,Justin Worley,Justin,Worley,1992-11-20
00-0039577,SlovKe00,Kedon Slovis,Kedon,Slovis,2001-04-11
00-0029821,CleaEm01,Emmett Cleary,Emmett,Cleary,1990-04-27
00-0031630,KingAk00,Akeem King,Akeem,King,1992-08-29
00-0037357,WhitZa00,ZaQuandre White,ZaQuandre,White,1998-12-21
00-0030010,CopeBr00,Brandon Copeland,Brandon,Copeland,1991-07-02
00-0034390,CrosTy00,Tyrell Crosby,Tyrell,Crosby,1995-09-05
00-0039867,BullJa00,Javon Bullard,Javon,Bullard,2002-09-05
00-0036935,JoseKe02,Kelvin Joseph,Kelvin,Joseph,1999-11-11
00-0035797,FutrKe00,Kendall Futrell,Kendall,Futrell,1997-10-27
00-0028823,McAdMi00,Mike McAdoo,Michael,McAdoo,1990-07-09
00-0039431,BrigJo00,Jowon Briggs,Jowon,Briggs,2001-09-01
00-0037049,SteeCh00,Chris Steele,Chris,Steele,2000-09-27
00-0037252,DulcGr00,Greg Dulcich,Gregory,Dulcich,2000-03-26
00-0039926,SundJa00,Jalen Sundell,Jalen,Sundell,1999-10-18
00-0030322,JohnJo07,Josh Johnson,Joshua,Johnson,1989-09-10
00-0036312,LutoJa00,Jake Luton,Jake,Luton,1996-04-11
00-0031751,McDeSh01,Shane McDermott,Shane,McDermott,1992-02-18
00-0031350,NelsCo00,Corey Nelson,Corey,Nelson,1992-04-22
00-0040403,MulbFa00,Fatorma Mulbah,Fatorma,Mulbah,2002-09-07
00-0030820,,Ricky Heimuli,Ricky,Heimuli,1991-09-18
00-0039289,TaylLe01,Leonard Taylor III,Leonard,Taylor,2002-05-29
00-0039644,ItonIs00,Isaiah Iton,Isaiah,Iton,2001-08-23
00-0032769,WillBr07,Brandon Williams,Brandon,Williams,1992-09-09
00-0033873,MahoPa00,Patrick Mahomes,Patrick,Mahomes,1995-09-17
00-0035375,WatsBr01,Brandon Rusnak,Brandon,Rusnak,1995-07-11
00-0037452,CunnMy00,Myron Cunningham,Myron,Cunningham,1997-10-21
00-0029314,WadeTr00,Trevin Wade,Trevin,Wade,1989-08-01
00-0039745,TaylTo01,Tory Taylor,Tory,Taylor,1997-07-10
00-0032813,PennEl00,Elijhaa Penny,Elijhaa,Penny,1993-08-17
00-0040118,McDoCo01,Cooper McDonald,Cooper,McDonald,2001-08-07
00-0028198,AsiaMa00,Matt Asiata,Matthew,Asiata,1987-07-24
00-0033062,MorrRo01,Romar Morris,Romar,Morris,1992-10-21
00-0034636,ColeAm00,Amari Coleman,Amari,Coleman,1996-10-09
00-0028093,PaulNi00,Niles Paul,Niles,Paul,1989-08-09
00-0034858,EdmuTe00,Terrell Edmunds,FeDerius,Edmunds,1997-01-20
00-0034322,McKePh00,Pharoah McKever,Pharoah,McKever,1994-02-04
00-0030670,FowlBe00,Bennie Fowler,Bennie,Fowler,1991-06-10
00-0038046,KolaCh00,Charlie Kolar,Charlie,Kolar,1999-02-10
00-0040037,DumaJa00,Jamon Johnson,Jamon,Johnson,2001-11-28
00-0032197,GregRa00,Randy Gregory,Randall,Gregory,1992-11-23
00-0036730,HodgDa01,Darius Hodge,Darius,Hodge,1998-07-03
00-0033578,TeviSa00,Sam Tevi,Samiuela,Tevi,1994-11-15
00-0031910,JeffCa00,Cameron Jefferson,Cameron,Jefferson,1992-05-02
00-0033756,ThorJo00,Josh Thornton,Joshua,Thornton,1992-11-24
00-0039955,PeteCa01,Camron Peterson,Camron,Peterson,1999-09-13
00-0037590,VrabTy00,Tyler Vrabel,Tyler,Vrabel,2000-06-24
00-0028439,HueyMi00,Michael Huey,Michael,Huey,1988-09-28
00-0036238,PeniJo00,John Penisini,John,Penisini,1997-05-31
00-0032016,EdwaSa01,SaQwan Edwards,SaQwan,Edwards,1992-05-13
00-0033132,ByarKe01,Kevin Byard,Kevin,Byard,1993-08-17
00-0029479,LamuEm00,Emmanuel Lamur,Emmanuel,Lamur,1989-06-08
00-0038592,SorsCo00,Colby Sorsdal,Colby,Sorsdal,2000-03-01
00-0038479,JohnDy00,Dyontae Johnson,Dyontae,Johnson,2000-09-28
00-0033940,JohnJa09,Jaleel Johnson,Jaleel,Johnson,1994-07-12
00-0032906,MarcTy00,Tyler Marcordes,Tyler,Marcordes,1992-10-09
00-0033189,MillBr04,Brock Miller,Brock,Miller,
00-0040400,,Donovan Edwards,Donovan,Edwards,2003-02-25
00-0027949,WattJ.00,J.J. Watt,Justin,Watt,1989-03-22
00-0034081,MitcSt02,Steven Mitchell,Steven,Mitchell,1994-05-02
00-0032716,CajuDe01,Devon Cajuste,Devon,Cajuste,1993-01-31
00-0039617,KiboJa00,Jacob Kibodi,Jacob,Kibodi,1998-10-04
00-0039231,MurtPa00,Patrick Murtagh,Patrick,Murtagh,2000-02-11
00-0031176,LawsNe00,Nevin Lawson,Nevin,Lawson,1991-04-23
00-0039858,GrayCe00,Cedric Gray,Cedric,Gray,2002-10-30
00-0027717,HawlJo20,Joe Hawley,Joseph,Hawley,1988-10-22
00-0030150,TuckMa00,Matthew Tucker,Matthew,Tucker,1991-05-24
00-0033839,WestDe00,Dede Westbrook,Decrick,Westbrook,1993-11-21
00-0036543,BrowSp01,Spencer Brown,Spencer,Brown,1998-11-13
00-0036406,WirfTr00,Tristan Wirfs,Tristan,Wirfs,1999-01-24
00-0038773,YounCh05,Christian Young,Christian,Young,2000-07-18
00-0035492,SweeWi01,William Sweet,William,Sweet,1997-04-29
00-0036721,JackWa00,Warren Jackson,Warren,Jackson,1999-06-16
00-0040595,NortBi00,Bill Norton,Bill,Norton,2000-07-07
00-0036497,JoneTi00,Tim Jones,Tim,Jones,1998-05-15
00-0038407,JoneJa13,Jaylon Jones,Jaylon,Jones,2002-04-03
00-0035672,BartCo00,Cody Barton,Cody,Barton,1996-11-13
00-0035838,ColeMa03,Matt Cole,Matt,Cole,1996-11-07
00-0030216,HillJo02,Josh Hill,Joshua,Hill,1990-05-21
NOR611002,NortRe01,Reggie Northrup,Reggie,Northrup,1993-10-17
00-0039632,JulePJ00,PJ Jules,PJ,Jules,2001-05-14
00-0040371,GregEr00,Eric Gregory,Eric,Gregory,2000-09-13
00-0035972,SundWi00,Will Sunderland,Will,Sunderland,1996-09-11
00-0034406,CainDe00,Deon Cain,Deon,Cain,1996-08-09
00-0032827,WestLe00,Leonard Wester,Leonard,Wester,1993-01-03
00-0030573,RichSh00,Sheldon Richardson,Sheldon,Richardson,1990-11-29
00-0034354,TuraKe00,Kemoko Turay,Kemoko,Turay,1995-07-11
00-0039023,WilsJo02,Joel Wilson,Joel,Wilson,2000-06-21
00-0040089,KnowKe00,Kevin Knowles,Kevin,Knowles,2003-04-09
00-0020988,JuliJa20,Jarmar Julien,Jarmar,Julien,1979-12-11
00-0040541,SimpTo00,Torricelli Simpkins III,Torricelli,Simpkins,2002-06-06
00-0029561,GlenCo00,Cordy Glenn,Cordy,Glenn,1989-09-18
00-0033268,RadcBr00,Brandon Radcliff,Brandon,Radcliff,1993-03-18
00-0032390,JoneCy00,Cyrus Jones,Cyrus,Jones,1993-11-29
00-0037003,SurrCh00,Chazz Surratt,Chazz,Surratt,1997-02-16
00-0033350,BrowDo02,Donatello Brown,Donatello,Brown,1991-05-15
00-0031736,,Todd Thomas,Todd,Thomas,1991-04-27
00-0030524,JoneLa02,Landry Jones,Matthew,Jones,1989-04-04
00-0032424,ReadD.00,DJ Reader,David,Reader,1994-07-01
00-0032434,AlleBr00,Brandon Allen,Brandon,Allen,1992-09-05
00-0038994,AddiJo00,Jordan Addison,Jordan,Addison,2002-01-27
00-0036787,GaitBa00,Bailey Gaither,Bailey,Gaither,1997-01-11
00-0029714,DePaAn00,Andrew DePaola,Andrew,DePaola,1987-07-28
00-0040232,KentDo00,Donte Kent,Donte,Kent,2001-09-28
00-0037366,RambCh00,Charleston Rambo,Charleston,Rambo,1999-08-10
00-0031577,AlleJa01,Javorius Allen,Javorius,Allen,1991-08-27
00-0039715,MurpGa00,Gabriel Murphy,Gabriel,Murphy,2000-10-13
00-0035250,SingDe00,Devin Singletary,Devin,Singletary,1997-09-03
00-0031363,PalaMi00,Michael Palardy,Michael,Palardy,1992-07-06
00-0036632,KainJo00,Joshua Kaindoh,Joshua,Kaindoh,1998-12-27
00-0027972,WillAa00,Aaron Williams,Aaron,Williams,1990-04-23
00-0026243,HayeWi99,William Hayes,William,Hayes,1985-05-02
00-0032410,RobiRa00,Rashard Robinson,Rashard,Robinson,1995-07-23
00-0039744,BortTa00,Tanor Bortolini,Tanor,Bortolini,2002-06-17
00-0030109,CataMi00,Mike Catapano,Michael,Catapano,1990-08-17
00-0035428,HelmDa01,Daniel Helm,Daniel,Helm,1995-04-20
00-0030652,WalkJo00,Josh Walker,Joshua,Walker,1991-06-02
00-0039263,CastMc00,McCallan Castles,McCallan,Castles,1999-12-03
00-0035177,HarvWi00,Willie Harvey,Willie,Harvey,1996-01-09
00-0037012,LancTr00,Trey Lance,Trey,Lance,2000-05-09
00-0040031,PierHo00,Hollin Pierce,Hollin,Pierce,2001-04-19
00-0032154,BennMi01,Michael Bennett,Benjamin,Bennett,1993-02-24
00-0031112,CoonTr00,Travis Coons,Travis,Coons,1992-02-06
00-0040500,HubeJo00,Joe Huber,Joe,Huber,2002-05-02
00-0032430,MorgDa01,David Morgan,David,Morgan,1993-05-19
00-0036180,SmitKo01,Kobe Smith,Kobe,Smith,1998-06-23
00-0029294,JackAs00,Asa Jackson,Rashaan,Jackson,1989-12-02
00-0040168,RobiQu00,Que Robinson,Quandarrius,Robinson,2001-05-12
00-0032858,GausQu00,Quentin Gause,Quentin,Gause,1992-10-30
00-0040034,BankBr02,Brant Banks,Brant,Banks,2000-05-01
00-0031991,BausDe00,DeVante Bausby,DeVante,Bausby,1993-01-15
00-0036051,ShacZa01,Zach Shackelford,Zach,Shackelford,1997-05-30
00-0030640,BallMa00,Marcus Ball,Marcus,Ball,1987-07-21
00-0033549,RileDu00,Duke Riley,Duke,Riley,1994-08-09
00-0036801,MillBr05,Bryan Mills,Bryan,Mills,1999-08-03
00-0040405,PritJa00,Jamaal Pritchett,Jamaal,Pritchett,2003-06-10
00-0027067,JohnRa98,Rashad Johnson,Julian,Johnson,1986-01-02
00-0038555,BigsTa00,Tank Bigsby,Cantavious,Bigsby,2002-08-30
00-0033804,MoorSt01,Steven Moore,Steven,Moore,1993-09-28
00-0031294,WattCr00,Craig Watts,Craig,Watts,1991-06-20
00-0026206,LangKe98,Kendall Langford,Kendall,Langford,1986-01-27
00-0034725,YuraRy00,Ryan Yurachek,Ryan,Yurachek,1996-08-27
00-0036048,MolcJo01,John Molchon,John,Molchon,1997-02-02
00-0031009,LawrRa00,Rashad Lawrence,Rashad,Lawrence,1992-06-10
00-0036132,BredBe00,Ben Bredeson,Ben,Bredeson,1998-02-20
00-0036236,HarrNi01,Nick Harris,Nick,Harris,1998-11-13
00-0031586,ThomMy00,Mykkele Thompson,Mykkele,Thompson,1993-04-22
00-0035699,DeanJa00,Jamel Dean,Jamel,Dean,1996-10-15
00-0031486,,Duron Carter,Duron,Carter,1991-03-22
00-0028238,ReulKo00,Konrad Reuland,Konrad,Reuland,1987-04-04
00-0030431,WoodRo02,Robert Woods,Robert,Woods,1992-04-10
00-0039932,VakaLa00,Laekin Vakalahi,Laekin,Vakalahi,2003-01-28
00-0026321,HaydNi99,Nick Hayden,Nicholas,Hayden,1986-02-04
00-0035394,DoleJa00,Jake Dolegala,Jake,Dolegala,1996-10-07
00-0036413,TaylDa00,Darrell Taylor,Darrell,Taylor,1997-03-24
00-0040714,FeliLu00,Luke Felix-Fualalo,Luke,Felix-Fualalo,2000-02-02
00-0035284,WalkDA02,D'Andre Walker,D'Andre,Walker,1997-01-23
00-0030380,MayoBe00,Benson Mayowa,Benson,Mayowa,1991-08-03
00-0036641,LeCoRi00,Richard LeCounte,Richard,LeCounte,1998-09-11
00-0033494,KelsKe00,Keith Kelsey,Keith,Kelsey,1995-03-17
00-0033703,MoorCh01,Charmeachealle Moore,Charmeachealle,Moore,1993-01-30
00-0036065,AlufAu00,Auzoyah Alufohai,Auzoyah,Alufohai,1996-10-16
00-0037813,TindCh00,Channing Tindall,Channing,Tindall,2000-03-28
00-0038717,McCaTa00,Tanner McCalister,Tanner,McCalister,2000-01-27
00-0033317,MagnEr00,Erik Magnuson,Erik,Magnuson,1994-01-05
00-0031122,NorwAn01,Andrew Norwell,Andrew,Norwell,1991-10-25
00-0033287,SiraNi00,Nico Siragusa,Nicolas,Siragusa,1994-05-10
00-0040301,ConyJa00,Jalin Conyers,Jalin,Conyers,2001-07-25
00-0033586,WhitMa03,Marquez White,Marquez,White,1994-10-29
00-0040073,KoneBi00,Bilhal Kone,Bilhal,Kone,2002-03-03
00-0036654,FeltDe00,Demetric Felton,Demetric,Felton,1998-07-16
00-0037512,PolaIs00,Isaiah Pola-Mao,Isaiah,Pola-Mao,1999-06-30
00-0030883,MaurJo00,Josh Mauro,Joshua,Mauro,1991-02-17
00-0035957,SmitRo08,Rodney Smith,Rodney,Smith,1996-02-28
00-0036534,ZylsSh00,Shane Zylstra,Shane,Zylstra,1996-11-16
00-0035179,DaltJa00,Jalen Dalton,Jalen,Dalton,1997-08-04
00-0036542,StinDo00,Donovan Stiner,Donovan,Stiner,1999-02-11
00-0038657,JoseBr00,Brandon Joseph,Brandon,Joseph,2001-02-05
00-0027325,BlouLe00,LeGarrette Blount,LeGarrette,Blount,1986-12-05
00-0032347,GrisDa01,Darion Griswold,Darion,Griswold,1992-12-23
00-0028263,HolmAn00,Andre Holmes,Andre,Holmes,1988-06-16
00-0036757,BorrJo00,Jose Borregales,Jose,Borregales,1997-12-15
00-0031357,GoodC.00,C.J. Goodwin,Charaun,Goodwin,1990-02-04
00-0031990,PersBr00,Brandon Person,Brandon,Person,1991-08-09
00-0038820,IzieCh00,Christian Izien,Christian,Izien,2000-06-08
00-0032441,BurbAa00,Aaron Burbridge,Aaron,Burbridge,1993-12-23
00-0031525,SylvJu00,Junior Sylvestre,Johnior,Sylvestre,1991-12-27
00-0031390,SimsCh00,Charles Sims,Charles,Sims,1990-09-19
00-0035510,SmitJe03,Jeff Smith,Jeffrey,Smith,1997-04-21
00-0032456,IworPr00,Prince Charles Iworah,Prince,Iworah,1993-03-11
00-0040235,WohlHu00,Hunter Wohler,Hunter,Wohler,2003-01-12
00-0040743,ShouTy00,Tyler Shough,Tyler,Shough,1999-09-28
00-0028957,DaviAu00,Austin Davis,Austin,Davis,1989-06-02
00-0035643,SimmJe01,Jeffery Simmons,Jeffery,Simmons,1997-07-28
00-0035094,MoneBr00,Bryan Mone,Bryan,Mone,1995-10-20
00-0032935,HoltJo00,Johnny Holton,Johnny,Holton,1991-08-22
00-0035438,ThomTr02,Trevion Thompson,Trevion,Thompson,1995-11-14
00-0035525,BushDe01,Devin Bush,Devin,Bush,1998-07-18
00-0037062,FranBe00,Benjie Franklin,Benjie,Franklin,1996-10-22
00-0033285,HallDa01,Daeshon Hall,Daeshon,Hall,1995-06-14
00-0035222,GentZa00,Zach Gentry,Zach,Gentry,1996-09-10
00-0028374,NelsKy00,Kyle Nelson,Kyle,Nelson,1986-10-03
00-0031919,DrumKu01,Kurtis Drummond,Kurtis,Drummond,1992-01-29
00-0034977,RedwSh00,Sheldrick Redwine,Sheldrick,Redwine,1996-11-06
00-0028664,JoneCh02,Chris Jones,Christopher,Jones,1989-07-21
00-0030758,PeriJu00,Justin Perillo,Justin,Perillo,1991-01-05
00-0039040,AchaDe00,De'Von Achane,De'Von,Achane,2001-10-13
00-0033195,HuesJa00,Jacob Huesman,Jacob,Huesman,1993-02-27
00-0036362,GayJWi00,Willie Gay Jr.,Willie,Gay,1998-02-15
00-0039477,BrowJa10,Jack Browning,Jack,Browning,2001-11-14
00-0030394,DyseZa00,Zac Dysert,Zac,Dysert,1990-02-08
00-0036350,WillKe06,Kenny Willekes,Kenny,Willekes,1997-07-22
00-0034785,ColeMa02,Mason Cole,Mason,Cole,1996-03-28
00-0033537,WatsDe00,Deshaun Watson,Derrick,Watson,1995-09-14
00-0032888,JoseKa00,Karl Joseph,Karl,Joseph,1993-09-08
00-0031780,HatcMi00,Micah Hatchie,Micah,Hatchie,1992-05-15
00-0035481,TrewNa00,Nate Trewyn,Nate,Trewyn,1996-05-16
00-0035868,LeakJa01,Javon Leake,Javon,Leake,1998-08-01
00-0030994,CarrRy00,Ryan Carrethers,Ryan,Carrethers,1991-02-26
00-0029432,FordCh00,Chase Ford,Jordan,Ford,1990-07-19
00-0035045,MontDJ01,D.J. Montgomery,D.J.,Montgomery,1996-11-17
00-0030710,BurtTr01,Trey Burton,Lawrence,Burton,1991-10-29
00-0030899,GillGa01,Garry Gilliam,Garry,Gilliam,1990-11-26
00-0033951,MackMa00,Marlon Mack,Marlon,Mack,1996-03-07
00-0036019,,JoJo Ward,Joseph,Ward,1997-12-09
00-0037581,BerrSt00,Stanley Berryhill,Stanley,Berryhill,1998-06-09
00-0031079,ODonPa00,Pat O'Donnell,Patrick,O'Donnell,1991-02-22
00-0031795,WillDe04,DeShawn Williams,DeShawn,Williams,1992-12-29
00-0033383,CrosCo00,Cole Croston,David,Croston,1993-12-25
00-0032947,,Avery Young,Avery,Young,1992-11-12
00-0030807,JoneSe01,Seantavius Jones,Seantavius,Jones,1992-08-09
00-0031266,MettZa00,Zach Mettenberger,Zachary,Mettenberger,1991-07-16
00-0029701,TannRy00,Ryan Tannehill,Ryan,Tannehill,1988-07-27
00-0035067,BuntIa00,Ian Bunting,Ian,Bunting,1996-02-10
00-0032606,CartKy01,Kyle Carter,Kyle,Carter,1992-12-17
00-0032980,JohnMa07,Marcus Johnson,Marcus,Johnson,1994-08-05
00-0030125,BykoCa00,Carter Bykowski,Carter,Bykowski,1990-07-25
00-0033757,TonyRo00,Robert Tonyan,Robert,Tonyan,1994-04-30
00-0034382,HaynMa01,Marquis Haynes,Marquis,Haynes,1993-12-16
00-0034012,AnauPe00,Peli Anau,Siupeli,Anau,1993-10-26
00-0033006,MickJa01,Jaydon Mickens,Jaydon,Mickens,1994-04-21
00-0033156,BosaJo00,Joey Bosa,Joseph,Bosa,1995-07-11
00-0034922,HymaIs00,Ishmael Hyman,Ishmael,Hyman,1995-08-23
00-0040449,ReidKa00,Karene Reid,Karene,Reid,2000-02-19
00-0035279,OmenCh00,Charles Omenihu,Charles,Omenihu,1997-08-20
00-0028128,JoneCo01,Colin Jones,Colin,Jones,1987-10-27
00-0028998,AdamJe00,Jeff Adams,Jeffrey,Adams,1989-09-06
00-0030500,WillNi01,Nick Williams,Nicholas,Williams,1990-02-21
00-0028532,MorgJo01,Joseph Morgan,Joseph,Morgan,1988-03-23
00-0031590,AjayJa00,Jay Ajayi,Jonathan,Ajayi,1993-06-15
00-0039376,RattSp00,Spencer Rattler,Spencer,Rattler,2000-09-28
00-0034202,VedvKa00,Kaare Vedvik,Kaare,Vedvik,1994-03-16
00-0038910,ThomSa00,SaRodorick Thompson Jr.,SaRodorick,Thompson,1999-10-01
00-0035020,FlanDe00,Demetrius Flannigan-Fowles,Demetrius,Flannigan-Fowles,1996-09-04
00-0032571,OchiVi00,Victor Ochi,Udochukwu,Ochi,1993-10-02
00-0030434,WillVi01,Vince Williams,Vincenzo,Williams,1989-12-27
00-0033595,OConPa00,Pat O'Connor,Patrick,O'Connor,1993-11-01
00-0039895,HallMi00,Mike Hall Jr.,Michael,Hall,2003-06-13
00-0039609,BaugKy00,Kyler Baugh,Kyler,Baugh,2001-11-28
00-0035172,TaylSh00,Shakial Taylor,Shakial,Taylor,1996-12-27
00-0037373,GilbZy00,Zyon Gilbert,Zyon,Gilbert,1999-02-04
00-0033496,,B.J. Johnson,Bill,Johnson,1993-02-22
00-0039373,EstiAu00,Audric Estimé,Audric,Estime,2003-09-06
00-0039782,JohnNe00,Neal Johnson,Neal,Johnson,2001-08-03
00-0036845,RochQu00,Quincy Roche,Quincy,Roche,1998-02-10
00-0038700,,Ezekiel Vandenburgh,Ezekiel,Vandenburgh,1999-01-18
00-0039483,,Isaiah Johnson,Isaiah,Johnson,2000-03-29
00-0039390,DialMa00,Marcellas Dial Jr.,Marcellas,Dial,2000-12-06
00-0031628,RobeDa00,Darryl Roberts,Darryl,Roberts,1990-11-26
00-0030990,HuffJo00,Josh Huff,Joshua,Huff,1991-10-14
00-0032147,SambTy00,Ty Sambrailo,Tyler,Sambrailo,1992-03-10
00-0023259,AlexLo99,Lorenzo Alexander,Lorenzo,Alexander,1983-05-31
00-0026961,LouiLa20,Lance Louis,Lance,Louis,1985-04-24
00-0040197,StroDo01,Dorian Strong,Dorian,Strong,2002-03-14
00-0034526,ReavC.00,C.J. Reavis,Cary,Reavis,1995-11-27
00-0032633,GilbRe01,Reggie Gilbert,Reggie,Gilbert,1993-04-01
00-0036908,GrahTh00,Thomas Graham Jr.,Thomas,Graham,1999-06-26
00-0036554,CollNi00,Nico Collins,Nico,Collins,1999-03-19
00-0036810,JohnCa03,Cade Johnson,Cade,Johnson,1998-04-10
00-0040782,BondIs00,Isaiah Bond,Isaiah,Bond,2004-03-15
00-0035424,,Chris Brown,Chris,Brown,1996-04-26
00-0026935,McCaBr99,Brice McCain,Brice,McCain,1986-12-10
00-0039554,JackJa04,Jalen Jackson,Jalen,Jackson,2000-06-26
00-0040184,LambKe01,KeAndre Lambert-Smith,KeAndre,Lambert-Smith,2001-10-16
00-0030278,TeoxMa00,Manti Te'o,Manti,Te'o,1991-01-26
00-0037208,CochJa00,Jack Cochrane,Jack,Cochrane,1999-02-09
00-0037460,JohnJo12,Johnny Johnson III,Johnny,Johnson,1999-05-14
00-0034856,WardDe02,Denzel Ward,Denzel,Ward,1997-04-28
00-0036934,PhilJa02,Jaelan Phillips,Jaelan,Phillips,1999-05-28
00-0038823,MerrKa00,Kaevon Merriweather,Kaevon,Merriweather,1999-12-20
00-0024341,DumeEl20,Elvis Dumervil,Elvis,Dumervil,1984-01-19
00-0032977,HiggRa00,Rashard Higgins,Rashard,Higgins,1994-10-07
00-0035592,FulgTr00,Travis Fulgham,Travis,Fulgham,1995-09-13
00-0030801,ColeBr00,Brandon Coleman,Brandon,Coleman,1992-06-22
00-0030120,DaniB.00,B.J. Daniels,Bruce,Daniels,1989-10-24
00-0033614,TasiPa00,Pasoni Tasini,Pasoni,Tasini,1993-05-31
00-0029943,DillR.00,R.J. Dill,R.J.,Dill,1990-07-26
00-0034838,FreeRo00,Royce Freeman,Royce,Freeman,1996-02-24
00-0030079,TaylDe00,Devin Taylor,Devin,Taylor,1989-11-15
00-0039469,CoucTe00,Te'Cory Couch,Te'Cory,Couch,1999-09-06
00-0038519,RemiNi00,Nikko Remigio,Nikko,Remigio,1999-11-04
00-0033581,HendDe01,De'Angelo Henderson Sr.,De'Angelo,Henderson,1992-11-24
00-0030471,WillSh02,Shawn Williams,Quintin,Williams,1991-05-13
00-0040410,CoxxEl00,Eli Cox,Eli,Cox,2000-10-19
00-0036930,YounLa00,Landon Young,Landon,Young,1997-08-21
00-0027998,HarrBr00,Brandon Harris,Brandon,Harris,1990-01-24
00-0032703,CoexRo00,Rodney Coe,Rodney,Coe,1993-05-18
00-0030309,DemeKe00,Kenny Demens,Kenneth,Demens,1990-02-04
00-0038493,CherCl00,Claudin Cherelus,Claudin,Cherelus,1999-02-09
00-0028453,DevlPa00,Pat Devlin,Patrick,Devlin,1988-04-12
00-0034371,HandDa00,Da'Shawn Hand,Da'Shawn,Hand,1995-11-14
00-0033543,JoneSi00,Sidney Jones,Sidney,Jones,1996-05-21
00-0037513,TagoMy02,Myron Tagovailoa-Amosa,Myron,Tagovailoa-Amosa,1999-05-09
00-0040415,BazeCo00,Connor Bazelak,Connor,Bazelak,2000-09-22
00-0036269,PeriLa00,La'Mical Perine,La'Mical,Perine,1998-01-30
00-0028142,GreeVi00,Virgil Green,Virgil,Green,1988-08-03
00-0032627,BurgJa01,James Burgess,James,Burgess,1994-03-09
00-0036951,DarbFr00,Frank Darby,Frank,Darby,1997-09-08
